cod_modelo_color,des_filename,cod_color,des_color,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,attribute_name,test_id
88_49718162,88_49718162_67072538-70_.jpg,70,ROJO,Female,Adult,WOMAN,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49718162_waist_type
88_49715192,88_49715192_67061505-TN_.jpg,TN,TEJANO NEGRO,Male,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49715192_waist_type
88_49722484,88_49722484_67056323-68_.jpg,68,MALVA,Female,Adult,WOMAN,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722484_waist_type
88_49731321,88_49731321_67037716-TO_.jpg,TO,TEJANO OSCURO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49731321_waist_type
88_49726810,88_49726810_67044791-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49726810_waist_type
88_49723234,88_49723234_67047689-TO_.jpg,TO,TEJANO OSCURO,Male,Adult,MAN,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49723234_waist_type
88_49717837,88_49717837_67004023-TN_.jpg,TN,TEJANO NEGRO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49717837_waist_type
88_49722219,88_49722219_67045146-99_.jpg,99,NEGRO,Female,Teen,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49722219_waist_type
88_49722505,88_49722505_67094785-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722505_waist_type
88_49728473,88_49728473_67027914-71_.jpg,71,ROJO VALENTINO,Female,Young,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49728473_waist_type
88_49715676,88_49715676_67082917-TM_.jpg,TM,TEJANO MEDIO,Female,Teen,KIDS,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49715676_waist_type
88_49712551,88_49712551_67000670-03_B.jpg,03,HIELO,Male,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49712551_waist_type
88_49712553,88_49712553_67000670-56_.jpg,56,NAVY,Male,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49712553_waist_type
88_49705919,88_49705919_67020261-09_.jpg,09,CAMEL,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49705919_waist_type
88_49728500,88_49728500_67057911-52_.jpg,52,AZUL,Female,Young,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49728500_waist_type
88_49720347,88_49720347_67097111-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49720347_waist_type
88_49712185,88_49712185_67010661-08_B.jpg,08,BEIGE,Male,Baby,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49712185_waist_type
88_49731839,88_49731839_67059227-81_.jpg,81,ROSA PASTEL,Female,Young,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49731839_waist_type
88_49732645,88_49732645_67047143-DC_.jpg,DC,DIRTY CLARO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49732645_waist_type
88_49728194,88_49728194_67097127-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49728194_waist_type
88_49722198,88_49722198_67015148-30_.jpg,30,MARRON,Female,Teen,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49722198_waist_type
88_49705527,88_49705527_67010261-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49705527_waist_type
88_49728870,88_49728870_67027915-52_.jpg,52,AZUL,Female,Young,WOMAN,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49728870_waist_type
88_49714921,88_49714921_67036313-01_.jpg,01,BLANCO,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49714921_waist_type
88_49720027,88_49720027_67084785-08_B.jpg,08,BEIGE,Male,Baby,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49720027_waist_type
88_49711348,88_49711348_67020654-TG_.jpg,TG,TEJANO GRIS,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49711348_waist_type
88_49731849,88_49731849_67076346-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49731849_waist_type
88_49717537,88_49717537_67051506-PL_.jpg,PL,PLATA,Female,Adult,WOMAN,SYNTHETIC LEATHER,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49717537_waist_type
88_49718609,88_49718609_67045141-08_B.jpg,08,BEIGE,Male,Baby,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49718609_waist_type
88_49717959,88_49717959_67036725-01_.jpg,01,BLANCO,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49717959_waist_type
88_49728522,88_49728522_67089226-88_.jpg,88,FUCSIA,Female,Young,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49728522_waist_type
88_49714360,88_49714360_67060471-43_.jpg,43,VERDE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49714360_waist_type
88_49727718,88_49727718_67005753-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49727718_waist_type
88_49729760,88_49729760_67058642-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49729760_waist_type
88_49717992,88_49717992_67094781-85_.jpg,85,ROSA,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49717992_waist_type
88_49716818,88_49716818_67016730-08_.jpg,08,BEIGE,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49716818_waist_type
88_49728453,88_49728453_67017129-07_.jpg,07,ARENA,Female,Adult,WOMAN,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49728453_waist_type
88_49719972,88_49719972_67073693-99_.jpg,99,NEGRO,Female,Adult,WOMAN,LEATHER,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49719972_waist_type
88_49719860,88_49719860_67034461-56_.jpg,56,NAVY,Male,Kids,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49719860_waist_type
88_49710552,88_49710552_67040404-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49710552_waist_type
88_49726816,88_49726816_67046333-02_B.jpg,02,OFFWHITE,Unisex,Newborn,KIDS,TRICOT,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49726816_waist_type
88_49731852,88_49731852_67077715-95_.jpg,95,ANTRACITA,Female,Teen,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Leggings,waist_type,88_49731852_waist_type
88_49711111,88_49711111_67060435-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49711111_waist_type
88_49709817,88_49709817_67010635-DI_.jpg,DI,DIRTY,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49709817_waist_type
88_49710635,88_49710635_67010641-TG_.jpg,TG,TEJANO GRIS,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49710635_waist_type
88_49727345,88_49727345_67074480-92_.jpg,92,GRIS,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49727345_waist_type
88_49718457,88_49718457_67060666-81_.jpg,81,ROSA PASTEL,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49718457_waist_type
88_49727354,88_49727354_67084073-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49727354_waist_type
88_49731366,88_49731366_67067713-95_.jpg,95,ANTRACITA,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49731366_waist_type
88_49717042,88_49717042_67066724-99_.jpg,99,NEGRO,Male,Adult,MAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49717042_waist_type
88_49717744,88_49717744_67080682-37_B.jpg,37,KHAKI,Male,Baby,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49717744_waist_type
88_49713903,88_49713903_67022530-TC_B.jpg,TC,TEJANO CLARO,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49713903_waist_type
88_49721447,88_49721447_67084470-99_.jpg,99,NEGRO,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49721447_waist_type
88_49731368,88_49731368_67067921-TM_.jpg,TM,TEJANO MEDIO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49731368_waist_type
88_49729750,88_49729750_67038643-55_.jpg,55,TINTA,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49729750_waist_type
88_49719002,88_49719002_67065725-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49719002_waist_type
88_49732396,88_49732396_67098276-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49732396_waist_type
88_49722642,88_49722642_67034058-92_.jpg,92,GRIS,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49722642_waist_type
88_49710469,88_49710469_67070396-40_.jpg,40,VERDE PASTEL,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49710469_waist_type
88_49729895,88_49729895_67046342-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49729895_waist_type
88_49713889,88_49713889_67010675-50_B.jpg,50,CELESTE,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49713889_waist_type
88_49710639,88_49710639_67033262-TN_.jpg,TN,TEJANO NEGRO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49710639_waist_type
88_49718123,88_49718123_67035139-05_.jpg,05,CRUDO,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49718123_waist_type
88_49711359,88_49711359_67040650-TO_.jpg,TO,TEJANO OSCURO,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49711359_waist_type
88_49720059,88_49720059_67094041-40_B.jpg,40,VERDE PASTEL,Male,Baby,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49720059_waist_type
88_49708311,88_49708311_67010288-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49708311_waist_type
88_49709816,88_49709816_67010634-05_.jpg,05,CRUDO,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49709816_waist_type
88_49718149,88_49718149_67056726-TS_.jpg,TS,TEJANO SOFT,Male,Adult,MAN,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49718149_waist_type
88_49724601,88_49724601_67044478-99_.jpg,99,NEGRO,Female,Adult,WOMAN,TRICOT,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49724601_waist_type
88_49711174,88_49711174_67080437-TN_.jpg,TN,TEJANO NEGRO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49711174_waist_type
88_49730480,88_49730480_67039045-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49730480_waist_type
88_49726845,88_49726845_67066332-52_B.jpg,52,AZUL,Male,Newborn,KIDS,TRICOT,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49726845_waist_type
88_49725193,88_49725193_67046736-81_.jpg,81,ROSA PASTEL,Female,Young,WOMAN,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49725193_waist_type
88_49734453,88_49734453_67047147-06_.jpg,06,PIEDRA,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49734453_waist_type
88_49722651,88_49722651_67036011-11_.jpg,11,AMARILLO PASTEL,Female,Kids,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49722651_waist_type
88_49719337,88_49719337_67054783-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49719337_waist_type
88_49722653,88_49722653_67036011-TC_.jpg,TC,TEJANO CLARO,Female,Kids,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49722653_waist_type
88_49735138,88_49735138_67086055-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49735138_waist_type
88_49734844,88_49734844_67068656-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49734844_waist_type
88_49710204,88_49710204_67010638-TC_.jpg,TC,TEJANO CLARO,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49710204_waist_type
88_49734558,88_49734558_67009406-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49734558_waist_type
88_49710911,88_49710911_67010643-TU_.jpg,TU,TEJANO GRIS OSCURO,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49710911_waist_type
88_49720705,88_49720705_67020485-69_.jpg,69,MARINO,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49720705_waist_type
88_49734594,88_49734594_67067926-92_.jpg,92,GRIS,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49734594_waist_type
88_49729311,88_49729311_67047135-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49729311_waist_type
88_49717867,88_49717867_67025987-08_.jpg,08,BEIGE,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49717867_waist_type
88_49708678,88_49708678_67020344-TO_.jpg,TO,TEJANO OSCURO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49708678_waist_type
88_49717702,88_49717702_67020683-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49717702_waist_type
88_49727531,88_49727531_67054792-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49727531_waist_type
88_49710203,88_49710203_67010637-GC_.jpg,GC,GREEN CAST,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49710203_waist_type
88_49706430,88_49706430_67050262-TO_.jpg,TO,TEJANO OSCURO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49706430_waist_type
88_49713943,88_49713943_67070468-99_.jpg,99,NEGRO,Female,Adult,WOMAN,SYNTHETIC LEATHER,Bottoms,Trousers & leggings,Leggings and joggers,Leggings,waist_type,88_49713943_waist_type
88_49708315,88_49708315_67010650-69_.jpg,69,MARINO,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49708315_waist_type
88_49711822,88_49711822_67010660-31_.jpg,31,TABACO,Male,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49711822_waist_type
88_49722255,88_49722255_67096321-01_.jpg,01,BLANCO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49722255_waist_type
88_49711605,88_49711605_67010662-36_.jpg,36,OLIVA,Male,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49711605_waist_type
88_49723277,88_49723277_67066322-61_.jpg,61,LILA,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49723277_waist_type
88_49710951,88_49710951_67013264-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49710951_waist_type
88_49735133,88_49735133_67047149-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49735133_waist_type
88_49731320,88_49731320_67037715-08_.jpg,08,BEIGE,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49731320_waist_type
88_49715191,88_49715191_67061505-TM_.jpg,TM,TEJANO MEDIO,Male,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49715191_waist_type
88_49724898,88_49724898_67026018-08_.jpg,08,BEIGE,Male,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49724898_waist_type
88_49717888,88_49717888_67064022-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49717888_waist_type
88_49717331,88_49717331_67095137-08_.jpg,08,BEIGE,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49717331_waist_type
88_49708008,88_49708008_67000273-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49708008_waist_type
88_49719420,88_49719420_67087110-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49719420_waist_type
88_49727771,88_49727771_67067124-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49727771_waist_type
88_49732648,88_49732648_67056753-DC_.jpg,DC,DIRTY CLARO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49732648_waist_type
88_49717878,88_49717878_67044024-TC_.jpg,TC,TEJANO CLARO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49717878_waist_type
88_49713910,88_49713910_67030672-TG_.jpg,TG,TEJANO GRIS,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49713910_waist_type
88_49718133,88_49718133_67044443-BL_.jpg,BL,BLEACH,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49718133_waist_type
88_49712711,88_49712711_67003271-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49712711_waist_type
88_49709815,88_49709815_67010633-BB_.jpg,BB,BLUEBLACK,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49709815_waist_type
88_49730889,88_49730889_67085754-09_.jpg,09,CAMEL,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49730889_waist_type
88_49736185,88_49736185_67059231-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49736185_waist_type
88_49722068,88_49722068_67065737-34_.jpg,34,MISTERIO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722068_waist_type
88_49720349,88_49720349_67097111-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49720349_waist_type
88_49727348,88_49727348_67076337-50_B.jpg,50,CELESTE,Female,Newborn,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49727348_waist_type
88_49731325,88_49731325_67037720-TC_.jpg,TC,TEJANO CLARO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49731325_waist_type
88_49722247,88_49722247_67086321-05_.jpg,05,CRUDO,Female,Adult,WOMAN,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722247_waist_type
88_49721358,88_49721358_67025735-TC_.jpg,TC,TEJANO CLARO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49721358_waist_type
88_49708013,88_49708013_67010273-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49708013_waist_type
88_49726809,88_49726809_67044791-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49726809_waist_type
88_49714900,88_49714900_67010681-TN_.jpg,TN,TEJANO NEGRO,Male,Teen,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49714900_waist_type
88_49722096,88_49722096_67095738-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49722096_waist_type
88_49715055,88_49715055_67094444-TM_B.jpg,TM,TEJANO MEDIO,Female,Kids,KIDS,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49715055_waist_type
88_49712599,88_49712599_67070661-TM_B.jpg,TM,TEJANO MEDIO,Male,Baby,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49712599_waist_type
88_49712619,88_49712619_67980514-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49712619_waist_type
88_49709706,88_49709706_67000647-99_.jpg,99,NEGRO,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49709706_waist_type
88_49717956,88_49717956_67034451-TC_B.jpg,TC,TEJANO CLARO,Male,Baby,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49717956_waist_type
88_49717844,88_49717844_67014030-01_.jpg,01,BLANCO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49717844_waist_type
88_49727612,88_49727612_67039605-81_.jpg,81,ROSA PASTEL,Female,Young,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49727612_waist_type
88_49726819,88_49726819_67047120-87_.jpg,87,CORAL,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49726819_waist_type
88_49716509,88_49716509_67060475-30_.jpg,30,MARRON,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49716509_waist_type
88_49727293,88_49727293_67024074-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49727293_waist_type
88_49732374,88_49732374_67067142-06_.jpg,06,PIEDRA,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49732374_waist_type
88_49732657,88_49732657_67067143-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49732657_waist_type
88_49727318,88_49727318_67047123-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49727318_waist_type
88_49728622,88_49728622_67015753-DI_.jpg,DI,DIRTY,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49728622_waist_type
88_49724622,88_49724622_67056025-TM_.jpg,TM,TEJANO MEDIO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49724622_waist_type
88_49722697,88_49722697_67065743-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722697_waist_type
88_49727519,88_49727519_67035752-37_.jpg,37,KHAKI,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49727519_waist_type
88_49727922,88_49727922_67016045-TC_.jpg,TC,TEJANO CLARO,Male,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49727922_waist_type
88_49714953,88_49714953_67064443-43_.jpg,43,VERDE,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49714953_waist_type
88_49715332,88_49715332_67013276-TC_.jpg,TC,TEJANO CLARO,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49715332_waist_type
88_49714367,88_49714367_67080469-99_.jpg,99,NEGRO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49714367_waist_type
88_49712555,88_49712555_67003268-DO_.jpg,DO,DIRTY OSCURO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49712555_waist_type
88_49720019,88_49720019_67084042-40_B.jpg,40,VERDE PASTEL,Male,Kids,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49720019_waist_type
88_49713824,88_49713824_67080673-TN_.jpg,TN,TEJANO NEGRO,Male,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49713824_waist_type
88_49727117,88_49727117_67088267-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49727117_waist_type
88_49731324,88_49731324_67037719-TN_.jpg,TN,TEJANO NEGRO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49731324_waist_type
