test_id,des_value
83_1115064_silhouette_type,INVALID
84_1163631_silhouette_type,INVALID
85_1202847_silhouette_type,Oversize
86_1221639_silhouette_type,Boyfriend
84_1172146_silhouette_type,INVALID
84_1167058_silhouette_type,INVALID
86_1216600_silhouette_type,INVALID
82_1099959_silhouette_type,Oversize
86_1200896_silhouette_type,Evase
84_1167789_silhouette_type,Bandeau
85_1180194_silhouette_type,Lápiz
86_1209918_silhouette_type,Cargo
82_1089367_silhouette_type,INVALID
84_1166863_silhouette_type,Evase
84_1185978_silhouette_type,INVALID
81_1076079_silhouette_type,INVALID
83_1157853_silhouette_type,INVALID
83_1132316_silhouette_type,Oversize
83_1135041_silhouette_type,INVALID
86_1205846_silhouette_type,INVALID
86_1226703_silhouette_type,Cargo
85_1179848_silhouette_type,Cargo
86_1208310_silhouette_type,INVALID
81_1070142_silhouette_type,INVALID
84_1179098_silhouette_type,Evase
85_1195655_silhouette_type,Cargo
84_1161820_silhouette_type,Boyfriend
82_1090303_silhouette_type,INVALID
82_1101818_silhouette_type,INVALID
82_1093125_silhouette_type,Cargo
81_1087174_silhouette_type,Cargo
83_1136863_silhouette_type,INVALID
84_1176531_silhouette_type,Evase
83_1133444_silhouette_type,INVALID
84_1157287_silhouette_type,Halter
86_1215904_silhouette_type,INVALID
85_1199788_silhouette_type,Oversize
85_1176519_silhouette_type,Halter
85_1208866_silhouette_type,Evase
83_1131058_silhouette_type,INVALID
86_1230489_silhouette_type,INVALID
85_1195682_silhouette_type,Oversize
84_1158771_silhouette_type,Oversize
85_1200135_silhouette_type,Evase
82_1124016_silhouette_type,INVALID
81_1050548_silhouette_type,Evase
83_1116365_silhouette_type,Halter
82_1106096_silhouette_type,INVALID
83_1151193_silhouette_type,INVALID
85_1192337_silhouette_type,INVALID
83_1127637_silhouette_type,Cargo
82_1088952_silhouette_type,INVALID
86_1209497_silhouette_type,Evase
83_1122667_silhouette_type,INVALID
84_1151124_silhouette_type,Evase
84_1155819_silhouette_type,Culotte
86_1217451_silhouette_type,INVALID
83_1128246_silhouette_type,INVALID
83_1107960_silhouette_type,INVALID
83_1146641_silhouette_type,INVALID
82_1106021_silhouette_type,Cargo
85_1190193_silhouette_type,Cargo
81_1074671_silhouette_type,INVALID
83_1116997_silhouette_type,INVALID
81_1083620_silhouette_type,INVALID
81_1072481_silhouette_type,Culotte
86_1220170_silhouette_type,Cargo
84_1157936_silhouette_type,Cargo
83_1141297_silhouette_type,Evase
81_1061320_silhouette_type,Culotte
83_1139130_silhouette_type,Evase
81_1061499_silhouette_type,Oversize
83_1126669_silhouette_type,Ancho
84_1164165_silhouette_type,INVALID
85_1198078_silhouette_type,Boyfriend
86_1214009_silhouette_type,Evase
86_1220359_silhouette_type,INVALID
82_1104757_silhouette_type,INVALID
85_1174680_silhouette_type,INVALID
83_1141296_silhouette_type,INVALID
86_2488274_silhouette_type,Jogger
85_1180452_silhouette_type,INVALID
84_1151154_silhouette_type,Evase
85_1202235_silhouette_type,Oversize
81_1092626_silhouette_type,Lápiz
86_1228264_silhouette_type,Evase
82_1095823_silhouette_type,Cargo
84_1178921_silhouette_type,INVALID
86_1224210_silhouette_type,INVALID
83_1113936_silhouette_type,INVALID
84_1150364_silhouette_type,INVALID
81_1081485_silhouette_type,INVALID
84_1169520_silhouette_type,Acampanado/Flare
85_1186894_silhouette_type,Cargo
84_1166975_silhouette_type,Culotte
84_1167945_silhouette_type,INVALID
82_1086905_silhouette_type,INVALID
83_1126613_silhouette_type,Acampanado/Flare
83_1139358_silhouette_type,INVALID
86_1212050_silhouette_type,INVALID
81_1075304_silhouette_type,INVALID
84_1157735_silhouette_type,INVALID
86_1201008_silhouette_type,INVALID
85_1198285_silhouette_type,Cargo
84_1162425_silhouette_type,Cargo
86_1210403_silhouette_type,Boyfriend
83_1136932_silhouette_type,Bandeau
84_1188595_silhouette_type,INVALID
83_1120727_silhouette_type,Culotte
83_1123766_silhouette_type,INVALID
86_1211526_silhouette_type,INVALID
84_1179882_silhouette_type,INVALID
86_1212360_silhouette_type,INVALID
83_1129231_silhouette_type,Bandeau
83_1148593_silhouette_type,Evase
84_1154790_silhouette_type,Culotte
83_1144863_silhouette_type,INVALID
85_1188399_silhouette_type,INVALID
82_1128015_silhouette_type,Evase
83_1120849_silhouette_type,Culotte
81_1075725_silhouette_type,INVALID
83_1137899_silhouette_type,INVALID
84_1168223_silhouette_type,INVALID
85_1186931_silhouette_type,Bandeau
86_1223713_silhouette_type,INVALID
82_1086982_silhouette_type,Culotte
86_1217095_silhouette_type,Boyfriend
82_1112638_silhouette_type,INVALID
82_1109584_silhouette_type,INVALID
83_1117110_silhouette_type,Boyfriend
85_1184217_silhouette_type,Evase
85_1200857_silhouette_type,INVALID
83_1122375_silhouette_type,Mom
81_1076911_silhouette_type,INVALID
84_1182625_silhouette_type,INVALID
83_1131165_silhouette_type,Evase
85_1173416_silhouette_type,Lápiz
82_1087795_silhouette_type,Cargo
85_1178485_silhouette_type,INVALID
84_1161824_silhouette_type,Cargo
82_1109648_silhouette_type,INVALID
84_1152104_silhouette_type,INVALID
85_1186224_silhouette_type,INVALID
86_1214812_silhouette_type,Oversize
83_1128833_silhouette_type,Acampanado/Flare
86_1217814_silhouette_type,INVALID
83_1132592_silhouette_type,Cargo
86_1215084_silhouette_type,INVALID
82_1094189_silhouette_type,INVALID
86_1219400_silhouette_type,Evase
85_1191800_silhouette_type,Cargo
83_1130870_silhouette_type,5 Bolsillos
84_1162813_silhouette_type,INVALID
84_1144183_silhouette_type,INVALID
81_1055144_silhouette_type,INVALID
86_1220882_silhouette_type,Cargo
85_1204821_silhouette_type,INVALID
81_1057736_silhouette_type,INVALID
83_1129005_silhouette_type,Cargo
82_1111584_silhouette_type,INVALID
84_1185962_silhouette_type,INVALID
82_1113455_silhouette_type,INVALID
83_1151506_silhouette_type,INVALID
81_1068170_silhouette_type,INVALID
84_1169808_silhouette_type,INVALID
86_1204107_silhouette_type,INVALID
83_1125449_silhouette_type,INVALID
85_1185911_silhouette_type,Evase
81_1079366_silhouette_type,Cargo
85_1195999_silhouette_type,Cargo
81_1081041_silhouette_type,INVALID
83_1123319_silhouette_type,INVALID
83_1113482_silhouette_type,Cargo
85_1200571_silhouette_type,INVALID
81_1058161_silhouette_type,INVALID
82_1112664_silhouette_type,Culotte
86_1227735_silhouette_type,INVALID
82_1116270_silhouette_type,Oversize
81_1046358_silhouette_type,INVALID
82_1110101_silhouette_type,INVALID
82_1093728_silhouette_type,INVALID
84_1157984_silhouette_type,INVALID
83_1148204_silhouette_type,Cargo
84_1158511_silhouette_type,INVALID
83_1129627_silhouette_type,Evase
83_1145170_silhouette_type,Oversize
86_1206179_silhouette_type,Halter
85_1191343_silhouette_type,INVALID
81_1075191_silhouette_type,INVALID
86_1215812_silhouette_type,Cargo
82_1099611_silhouette_type,Cargo
86_1229355_silhouette_type,INVALID
84_1163953_silhouette_type,Cargo
82_1098459_silhouette_type,Cargo
83_1144650_silhouette_type,INVALID
82_1108292_silhouette_type,INVALID
84_1147417_silhouette_type,Cargo
84_1157611_silhouette_type,INVALID
83_1155151_silhouette_type,INVALID
83_1132514_silhouette_type,Evase
85_1179351_silhouette_type,INVALID
86_1214100_silhouette_type,Cargo
86_1220477_silhouette_type,Ancho
82_1093237_silhouette_type,Ancho
86_1208032_silhouette_type,Evase
84_1168015_silhouette_type,Boyfriend
83_1125928_silhouette_type,INVALID
83_1124986_silhouette_type,Culotte
85_1198984_silhouette_type,Cargo
84_1167594_silhouette_type,Oversize
81_1072373_silhouette_type,Cargo
82_1114501_silhouette_type,Cargo
83_1129169_silhouette_type,Oversize
84_1154791_silhouette_type,Cargo
86_1222155_silhouette_type,Evase
82_1117791_silhouette_type,INVALID
82_1129818_silhouette_type,Evase
84_1178856_silhouette_type,INVALID
84_1154547_silhouette_type,Modern slim
86_1222739_silhouette_type,Oversize
83_1135346_silhouette_type,INVALID
83_1124241_silhouette_type,Jogger
84_1179457_silhouette_type,Cargo
86_9891578_silhouette_type,INVALID
83_1125616_silhouette_type,INVALID
86_1207279_silhouette_type,INVALID
86_1220408_silhouette_type,INVALID
84_1168743_silhouette_type,Evase
86_1206898_silhouette_type,Acampanado/Flare
83_1129848_silhouette_type,INVALID
83_1134792_silhouette_type,INVALID
82_1128324_silhouette_type,INVALID
83_1158125_silhouette_type,INVALID
85_1203933_silhouette_type,Cargo
83_1129190_silhouette_type,Cargo
84_1168208_silhouette_type,INVALID
85_1191980_silhouette_type,Acampanado/Flare
86_1230186_silhouette_type,Oversize
85_1192089_silhouette_type,INVALID
86_1206694_silhouette_type,Oversize
82_1103350_silhouette_type,Modern slim
83_1145233_silhouette_type,Fino
85_1190142_silhouette_type,INVALID
82_1107438_silhouette_type,INVALID
84_1170855_silhouette_type,INVALID
85_1178286_silhouette_type,INVALID
86_1217302_silhouette_type,INVALID
86_1217408_silhouette_type,INVALID
84_1151012_silhouette_type,Cargo
86_1786717_silhouette_type,INVALID
81_1080394_silhouette_type,Cargo
84_1180720_silhouette_type,INVALID
86_1215909_silhouette_type,INVALID
84_1163864_silhouette_type,INVALID
86_1204085_silhouette_type,Evase
85_1175072_silhouette_type,INVALID
81_1038327_silhouette_type,Lápiz
86_1216198_silhouette_type,Evase
86_1208969_silhouette_type,Evase
83_1131625_silhouette_type,INVALID
81_1066159_silhouette_type,INVALID
83_1119440_silhouette_type,Oversize
86_1209350_silhouette_type,INVALID
81_1073657_silhouette_type,INVALID
84_1158371_silhouette_type,Acampanado/Flare
83_1150691_silhouette_type,Cargo
85_1191978_silhouette_type,INVALID
82_1103580_silhouette_type,Recto
84_1165105_silhouette_type,INVALID
82_1108980_silhouette_type,INVALID
86_1208034_silhouette_type,INVALID
83_1123838_silhouette_type,INVALID
82_1111357_silhouette_type,Culotte
82_1090196_silhouette_type,INVALID
83_1127657_silhouette_type,INVALID
84_1174810_silhouette_type,Cargo
81_1079279_silhouette_type,Cargo
84_1180188_silhouette_type,INVALID
84_1182255_silhouette_type,INVALID
83_1125760_silhouette_type,INVALID
86_1206907_silhouette_type,INVALID
82_1089695_silhouette_type,INVALID
83_1130990_silhouette_type,Oversize
84_1166200_silhouette_type,Evase
86_1213808_silhouette_type,Evase
81_1079421_silhouette_type,INVALID
81_1065809_silhouette_type,INVALID
84_1160048_silhouette_type,INVALID
85_1180785_silhouette_type,INVALID
82_1091736_silhouette_type,Oversize
86_1226175_silhouette_type,INVALID
81_1064513_silhouette_type,INVALID
86_1224178_silhouette_type,Cargo
85_1196683_silhouette_type,Cargo
83_1145840_silhouette_type,Cargo
85_1206603_silhouette_type,INVALID
84_1164869_silhouette_type,Culotte
86_1225807_silhouette_type,Oversize
83_1120864_silhouette_type,Cargo
84_1153069_silhouette_type,INVALID
85_1193244_silhouette_type,INVALID
83_1121847_silhouette_type,Bandeau
84_1162350_silhouette_type,Culotte
83_1123226_silhouette_type,INVALID
84_1160135_silhouette_type,Cargo
82_1098277_silhouette_type,Evase
82_1100368_silhouette_type,Evase
83_1132648_silhouette_type,Palazzo
81_1079633_silhouette_type,Evase
85_1193013_silhouette_type,Oversize
82_1085397_silhouette_type,INVALID
83_1132859_silhouette_type,Oversize
86_1228611_silhouette_type,INVALID
82_1107554_silhouette_type,Oversize
85_1195781_silhouette_type,INVALID
86_1209137_silhouette_type,INVALID
81_1082062_silhouette_type,INVALID
85_1179776_silhouette_type,INVALID
83_1121112_silhouette_type,INVALID
81_1048881_silhouette_type,5 Bolsillos
86_1209437_silhouette_type,Evase
85_1196902_silhouette_type,Culotte
86_1219241_silhouette_type,Cargo
83_1129662_silhouette_type,INVALID
81_1059362_silhouette_type,INVALID
81_1075018_silhouette_type,INVALID
83_1132149_silhouette_type,INVALID
86_1210189_silhouette_type,INVALID
86_1212791_silhouette_type,INVALID
81_1053973_silhouette_type,Mom
85_1194484_silhouette_type,INVALID
84_1181825_silhouette_type,Acampanado/Flare
86_1221910_silhouette_type,Cargo
82_1067494_silhouette_type,Cargo
85_1181143_silhouette_type,Oversize
81_1067214_silhouette_type,INVALID
86_1225947_silhouette_type,INVALID
83_1150015_silhouette_type,INVALID
86_1213203_silhouette_type,Culotte
85_1188663_silhouette_type,Culotte
82_1097715_silhouette_type,INVALID
86_1222769_silhouette_type,INVALID
84_1180671_silhouette_type,INVALID
83_1136984_silhouette_type,Oversize
81_1079149_silhouette_type,Oversize
85_1203324_silhouette_type,INVALID
86_1206699_silhouette_type,Culotte
83_1124435_silhouette_type,INVALID
82_1097206_silhouette_type,Culotte
84_1154155_silhouette_type,Oversize
82_1114299_silhouette_type,INVALID
82_1113265_silhouette_type,Boyfriend
81_1075277_silhouette_type,Culotte
85_1209661_silhouette_type,Oversize
85_1182572_silhouette_type,INVALID
84_1165166_silhouette_type,Culotte
85_1186623_silhouette_type,Culotte
83_1162707_silhouette_type,INVALID
81_1057539_silhouette_type,INVALID
84_1166306_silhouette_type,INVALID
82_1090773_silhouette_type,INVALID
84_1170950_silhouette_type,INVALID
81_1051060_silhouette_type,INVALID
83_1131268_silhouette_type,INVALID
82_1082230_silhouette_type,INVALID
84_1174727_silhouette_type,Cargo
83_1144207_silhouette_type,INVALID
84_1167926_silhouette_type,Modern slim
83_1127687_silhouette_type,Evase
84_1167219_silhouette_type,INVALID
83_1120852_silhouette_type,Oversize
83_1115757_silhouette_type,INVALID
86_1200558_silhouette_type,Evase
86_1210820_silhouette_type,Culotte
84_1163839_silhouette_type,INVALID
85_1208606_silhouette_type,INVALID
84_1166297_silhouette_type,Cargo
85_1176276_silhouette_type,Evase
83_1133564_silhouette_type,Lápiz
84_1170204_silhouette_type,INVALID
83_1115160_silhouette_type,INVALID
84_1168862_silhouette_type,Cargo
83_1149967_silhouette_type,INVALID
82_1093856_silhouette_type,Boyfriend
82_1110807_silhouette_type,INVALID
84_1167605_silhouette_type,Modern slim
86_1210821_silhouette_type,Culotte
86_1212116_silhouette_type,Culotte
82_1088739_silhouette_type,Palazzo
85_1187479_silhouette_type,Bandeau
83_1148819_silhouette_type,Cargo
83_1124172_silhouette_type,Cargo
83_1130773_silhouette_type,Oversize
86_1214474_silhouette_type,INVALID
81_1073185_silhouette_type,INVALID
85_1198203_silhouette_type,Cargo
85_1192955_silhouette_type,Culotte
84_1157021_silhouette_type,INVALID
81_1080974_silhouette_type,Oversize
84_1176147_silhouette_type,Acampanado/Bootcut
82_1098854_silhouette_type,Bandeau
85_1199892_silhouette_type,Modern slim
82_1108985_silhouette_type,Cargo
82_1107074_silhouette_type,Bandeau
86_1219089_silhouette_type,Evase
85_1206564_silhouette_type,Boyfriend
85_1213218_silhouette_type,INVALID
84_1171263_silhouette_type,Cargo
83_1151276_silhouette_type,INVALID
86_1215092_silhouette_type,Lápiz
84_1161202_silhouette_type,Evase
85_1209187_silhouette_type,Cargo
83_1157535_silhouette_type,Evase
82_1113412_silhouette_type,INVALID
86_1200986_silhouette_type,Lápiz
85_1198855_silhouette_type,Cargo
82_1113666_silhouette_type,INVALID
81_1056319_silhouette_type,INVALID
83_1109800_silhouette_type,Lápiz
86_1210164_silhouette_type,Cargo
84_1158039_silhouette_type,Culotte
86_1226389_silhouette_type,Culotte
81_1079378_silhouette_type,Cargo
84_1168294_silhouette_type,Oversize
83_1133068_silhouette_type,Lápiz
85_1195698_silhouette_type,INVALID
81_1071953_silhouette_type,Evase
82_1114227_silhouette_type,Oversize
84_1170089_silhouette_type,INVALID
84_1163914_silhouette_type,INVALID
84_1173683_silhouette_type,Cargo
84_1182864_silhouette_type,INVALID
83_1136865_silhouette_type,Bandeau
85_1198763_silhouette_type,INVALID
85_1197846_silhouette_type,Cargo
84_1152944_silhouette_type,INVALID
86_1216091_silhouette_type,Modern slim
84_1152923_silhouette_type,Culotte
84_1154528_silhouette_type,Culotte
84_1176691_silhouette_type,Halter
86_1215674_silhouette_type,Fino
83_1113830_silhouette_type,Cargo
83_1139828_silhouette_type,INVALID
84_1169900_silhouette_type,INVALID
81_1073247_silhouette_type,INVALID
82_1089428_silhouette_type,INVALID
86_1210038_silhouette_type,INVALID
86_1207455_silhouette_type,Culotte
82_1087065_silhouette_type,Culotte
84_1171343_silhouette_type,INVALID
85_1194991_silhouette_type,INVALID
82_1100111_silhouette_type,INVALID
85_1199397_silhouette_type,INVALID
82_1116288_silhouette_type,INVALID
83_1118644_silhouette_type,Cargo
84_1170238_silhouette_type,Culotte
83_1122346_silhouette_type,Evase
82_1088752_silhouette_type,INVALID
81_1071412_silhouette_type,Culotte
82_1069304_silhouette_type,INVALID
84_1173221_silhouette_type,INVALID
84_1168742_silhouette_type,INVALID
83_1117312_silhouette_type,Oversize
85_1196308_silhouette_type,INVALID
82_1097796_silhouette_type,INVALID
86_1215110_silhouette_type,INVALID
83_1138374_silhouette_type,INVALID
85_1203421_silhouette_type,INVALID
83_1115746_silhouette_type,Culotte
81_1078327_silhouette_type,Cargo
81_1072091_silhouette_type,Cargo
83_1130301_silhouette_type,INVALID
81_1085480_silhouette_type,INVALID
86_1228266_silhouette_type,INVALID
85_1190383_silhouette_type,INVALID
85_1187693_silhouette_type,Oversize
81_1074530_silhouette_type,Boyfriend
85_1176480_silhouette_type,Culotte
86_1219401_silhouette_type,INVALID
86_1221706_silhouette_type,Evase
84_1153392_silhouette_type,Halter
83_1134659_silhouette_type,Evase
84_1160699_silhouette_type,Evase
83_1125207_silhouette_type,INVALID
84_1164020_silhouette_type,Culotte
84_1159806_silhouette_type,INVALID
83_1134453_silhouette_type,Oversize
85_1203385_silhouette_type,INVALID
86_1232592_silhouette_type,INVALID
81_1059708_silhouette_type,Lápiz
81_1051750_silhouette_type,INVALID
82_1081228_silhouette_type,Cargo
85_1207763_silhouette_type,INVALID
82_1109346_silhouette_type,INVALID
86_1220017_silhouette_type,INVALID
83_1112574_silhouette_type,Mom
83_1144741_silhouette_type,Evase
85_1180767_silhouette_type,Culotte
86_1214008_silhouette_type,Evase
83_1134610_silhouette_type,Bandeau
85_1187335_silhouette_type,Cargo
82_1109856_silhouette_type,Boyfriend
86_1228681_silhouette_type,INVALID
85_1193937_silhouette_type,Oversize
81_1075638_silhouette_type,Culotte
84_1156643_silhouette_type,INVALID
84_1177996_silhouette_type,INVALID
81_1073617_silhouette_type,INVALID
82_1112042_silhouette_type,INVALID
84_1158566_silhouette_type,INVALID
82_1109537_silhouette_type,Evase
85_1203235_silhouette_type,INVALID
86_1229396_silhouette_type,INVALID
81_1070438_silhouette_type,INVALID
85_1204902_silhouette_type,Evase
86_1226949_silhouette_type,Evase
83_1124132_silhouette_type,INVALID
86_1210062_silhouette_type,Oversize
81_1063571_silhouette_type,INVALID
86_1221348_silhouette_type,Cargo
85_1196324_silhouette_type,INVALID
