test_id,des_value
86_1230941_silhouette_type,Evase
85_1185572_silhouette_type,Chino
84_1160181_silhouette_type,INVALID
86_1209876_silhouette_type,Acampanado/Bootcut
82_1096728_silhouette_type,INVALID
83_1121670_silhouette_type,INVALID
84_1162986_silhouette_type,INVALID
86_1215999_silhouette_type,INVALID
82_1089905_silhouette_type,INVALID
86_1212581_silhouette_type,Cargo
85_1216924_silhouette_type,Oversize
83_1130666_silhouette_type,Fino
83_1129236_silhouette_type,Culotte
86_1208507_silhouette_type,INVALID
82_1085940_silhouette_type,INVALID
86_1208163_silhouette_type,INVALID
86_6806678_silhouette_type,INVALID
84_1175955_silhouette_type,INVALID
85_1204703_silhouette_type,Cargo
81_1076424_silhouette_type,Ancho
82_1075768_silhouette_type,Cargo
84_1168363_silhouette_type,INVALID
83_1137489_silhouette_type,Lápiz
85_1179623_silhouette_type,INVALID
83_1132356_silhouette_type,Cargo
81_1058070_silhouette_type,Cargo
85_1202099_silhouette_type,Culotte
82_1089541_silhouette_type,INVALID
86_1214146_silhouette_type,Evase
84_1154283_silhouette_type,Bandeau
84_1169966_silhouette_type,Oversize
86_1220029_silhouette_type,Bandeau
86_1205769_silhouette_type,INVALID
82_1108980_silhouette_type,Evase
86_1217575_silhouette_type,Cargo
85_1193386_silhouette_type,Fino
84_1166997_silhouette_type,Chino
85_1203469_silhouette_type,Evase
82_1095990_silhouette_type,Evase
82_1102138_silhouette_type,INVALID
86_1221873_silhouette_type,Cargo
81_1075576_silhouette_type,INVALID
83_1118739_silhouette_type,Fino
83_1144665_silhouette_type,Fino
86_1219802_silhouette_type,INVALID
85_1197980_silhouette_type,INVALID
84_1164322_silhouette_type,Fino
83_1137008_silhouette_type,Bandeau
83_1146730_silhouette_type,Recto
85_1194344_silhouette_type,INVALID
83_1119493_silhouette_type,Cargo
82_1082857_silhouette_type,INVALID
84_1164556_silhouette_type,INVALID
86_1223370_silhouette_type,INVALID
83_1111836_silhouette_type,Acampanado/Bootcut
86_1209452_silhouette_type,Fino
83_1137514_silhouette_type,INVALID
84_1156089_silhouette_type,INVALID
83_1147844_silhouette_type,Cargo
82_1097605_silhouette_type,Lápiz
84_1168341_silhouette_type,Halter
86_1210422_silhouette_type,Evase
84_1165361_silhouette_type,INVALID
83_1132554_silhouette_type,Cargo
84_1165634_silhouette_type,Fino
84_1157412_silhouette_type,INVALID
82_1107559_silhouette_type,Culotte
81_1082204_silhouette_type,INVALID
84_1162012_silhouette_type,INVALID
86_1207209_silhouette_type,Culotte
84_1176203_silhouette_type,INVALID
86_1222088_silhouette_type,INVALID
81_1083328_silhouette_type,INVALID
83_1121623_silhouette_type,INVALID
84_1160075_silhouette_type,INVALID
83_1148697_silhouette_type,INVALID
84_1146084_silhouette_type,INVALID
84_1156007_silhouette_type,Oversize
86_1210708_silhouette_type,INVALID
84_1153301_silhouette_type,Bandeau
86_1229516_silhouette_type,INVALID
82_1100520_silhouette_type,INVALID
82_1099555_silhouette_type,INVALID
85_1205872_silhouette_type,Cargo
86_1226623_silhouette_type,INVALID
82_1089230_silhouette_type,Cargo
83_1139429_silhouette_type,INVALID
81_1071345_silhouette_type,Cargo
83_1124222_silhouette_type,Evase
82_1113395_silhouette_type,Oversize
83_1130650_silhouette_type,INVALID
83_1113818_silhouette_type,INVALID
86_1210891_silhouette_type,Cargo
85_1175218_silhouette_type,INVALID
85_1205698_silhouette_type,Culotte
84_1170204_silhouette_type,INVALID
83_1128940_silhouette_type,INVALID
86_1212457_silhouette_type,INVALID
81_1082062_silhouette_type,INVALID
86_1218226_silhouette_type,INVALID
81_1073819_silhouette_type,Cargo
86_1228824_silhouette_type,INVALID
83_1124219_silhouette_type,Acampanado/Flare
84_1169754_silhouette_type,Cargo
81_1079976_silhouette_type,INVALID
86_1222654_silhouette_type,INVALID
81_1070252_silhouette_type,INVALID
84_1188271_silhouette_type,INVALID
81_1064669_silhouette_type,Oversize
83_1159629_silhouette_type,INVALID
84_1165345_silhouette_type,Culotte
85_1198749_silhouette_type,Oversize
81_1065821_silhouette_type,INVALID
86_1217689_silhouette_type,INVALID
85_1186611_silhouette_type,Culotte
85_1202616_silhouette_type,INVALID
83_1135672_silhouette_type,Palazzo
85_1204246_silhouette_type,Oversize
82_1094162_silhouette_type,Culotte
84_1166897_silhouette_type,Acampanado/Bootcut
86_1227628_silhouette_type,INVALID
86_1211611_silhouette_type,INVALID
81_1080754_silhouette_type,Boyfriend
86_1210262_silhouette_type,Cargo
86_1203818_silhouette_type,Ancho
83_1126974_silhouette_type,Evase
85_1179375_silhouette_type,INVALID
81_1065225_silhouette_type,Culotte
83_1145860_silhouette_type,Oversize
83_1138466_silhouette_type,Evase
86_1219152_silhouette_type,Culotte
84_1148055_silhouette_type,INVALID
83_1133981_silhouette_type,Evase
83_1135418_silhouette_type,INVALID
85_1193443_silhouette_type,Culotte
82_1102625_silhouette_type,INVALID
86_1221755_silhouette_type,Culotte
83_1117781_silhouette_type,INVALID
84_1173652_silhouette_type,Evase
85_1204178_silhouette_type,INVALID
85_1190105_silhouette_type,INVALID
85_1184041_silhouette_type,Fino
82_1110024_silhouette_type,Cargo
86_1224794_silhouette_type,Evase
83_1125538_silhouette_type,Oversize
84_1171671_silhouette_type,INVALID
84_1166150_silhouette_type,INVALID
83_1114155_silhouette_type,Halter
84_1185093_silhouette_type,INVALID
81_1052174_silhouette_type,INVALID
85_1185680_silhouette_type,Cargo
82_1104373_silhouette_type,INVALID
81_1061733_silhouette_type,INVALID
85_1172652_silhouette_type,Oversize
81_1057923_silhouette_type,INVALID
82_1085145_silhouette_type,INVALID
83_1138272_silhouette_type,Lápiz
84_1164349_silhouette_type,INVALID
85_1205491_silhouette_type,INVALID
82_1084926_silhouette_type,Evase
83_1117109_silhouette_type,Oversize
84_1177657_silhouette_type,Fino
84_1163645_silhouette_type,INVALID
82_1118403_silhouette_type,Oversize
83_1146750_silhouette_type,Cargo
81_1072138_silhouette_type,INVALID
85_1182990_silhouette_type,Evase
86_7506778_silhouette_type,Evase
86_1227208_silhouette_type,INVALID
84_1173600_silhouette_type,INVALID
85_1184403_silhouette_type,Halter
81_1072081_silhouette_type,INVALID
85_1174798_silhouette_type,INVALID
86_1213053_silhouette_type,INVALID
81_1076085_silhouette_type,INVALID
81_1060875_silhouette_type,INVALID
83_1148494_silhouette_type,Oversize
85_1180857_silhouette_type,INVALID
84_1166727_silhouette_type,INVALID
85_1197973_silhouette_type,Oversize
85_1181173_silhouette_type,Culotte
85_1225513_silhouette_type,Cargo
83_1130948_silhouette_type,INVALID
81_1053940_silhouette_type,Acampanado/Flare
85_1198051_silhouette_type,Oversize
83_1126562_silhouette_type,Cargo
85_1188557_silhouette_type,INVALID
81_1069974_silhouette_type,Cargo
83_1118348_silhouette_type,INVALID
85_1189682_silhouette_type,Oversize
85_1197454_silhouette_type,INVALID
85_1186655_silhouette_type,Culotte
85_1172650_silhouette_type,INVALID
86_1205754_silhouette_type,INVALID
83_1145014_silhouette_type,INVALID
85_1184741_silhouette_type,Cargo
84_1172115_silhouette_type,Culotte
86_1204563_silhouette_type,Evase
84_1169622_silhouette_type,Culotte
86_1223057_silhouette_type,Evase
84_1172493_silhouette_type,INVALID
82_1121863_silhouette_type,INVALID
85_1178465_silhouette_type,INVALID
86_1230531_silhouette_type,INVALID
84_1158179_silhouette_type,INVALID
85_1193088_silhouette_type,INVALID
84_1159462_silhouette_type,INVALID
86_1213831_silhouette_type,INVALID
82_1086677_silhouette_type,Recto
85_1182058_silhouette_type,INVALID
84_1169725_silhouette_type,INVALID
82_1098101_silhouette_type,Oversize
85_1178741_silhouette_type,Oversize
82_1097038_silhouette_type,INVALID
83_1150085_silhouette_type,Bandeau
85_1191976_silhouette_type,INVALID
81_1073831_silhouette_type,Evase
84_1174120_silhouette_type,Boyfriend
83_1145198_silhouette_type,INVALID
83_1136231_silhouette_type,Bandeau
82_1080189_silhouette_type,INVALID
84_1163609_silhouette_type,INVALID
83_1135784_silhouette_type,Ancho
82_1119756_silhouette_type,Culotte
86_1227906_silhouette_type,Evase
86_1212867_silhouette_type,Culotte
83_1127183_silhouette_type,INVALID
83_1127913_silhouette_type,INVALID
81_1070133_silhouette_type,INVALID
85_1172888_silhouette_type,Lápiz
82_1115557_silhouette_type,INVALID
84_1174260_silhouette_type,Culotte
86_1208980_silhouette_type,INVALID
86_1230445_silhouette_type,Evase
82_1104608_silhouette_type,INVALID
84_1169554_silhouette_type,INVALID
82_1082303_silhouette_type,Fino
84_1170944_silhouette_type,Evase
84_1164953_silhouette_type,Cargo
86_1219895_silhouette_type,INVALID
82_1113507_silhouette_type,Evase
82_1097771_silhouette_type,INVALID
83_1137450_silhouette_type,Halter
85_1183627_silhouette_type,INVALID
83_1140654_silhouette_type,INVALID
82_1106490_silhouette_type,INVALID
83_1157697_silhouette_type,Oversize
81_1075296_silhouette_type,INVALID
84_1153906_silhouette_type,INVALID
83_1146184_silhouette_type,Cargo
81_1081812_silhouette_type,Cargo
85_1188196_silhouette_type,INVALID
84_1169214_silhouette_type,INVALID
81_1052797_silhouette_type,INVALID
84_1154991_silhouette_type,INVALID
81_1060780_silhouette_type,INVALID
81_1045540_silhouette_type,Culotte
81_1059078_silhouette_type,INVALID
84_1154432_silhouette_type,INVALID
83_1151210_silhouette_type,Cargo
84_1161607_silhouette_type,INVALID
83_1138000_silhouette_type,INVALID
83_1133135_silhouette_type,Bandeau
84_1159497_silhouette_type,Cargo
81_1072797_silhouette_type,INVALID
83_1139818_silhouette_type,Cargo
84_1167085_silhouette_type,INVALID
86_1205602_silhouette_type,INVALID
85_1182317_silhouette_type,INVALID
86_1214508_silhouette_type,Acampanado/Flare
81_1065390_silhouette_type,Cargo
85_1204514_silhouette_type,Cargo
85_1209090_silhouette_type,INVALID
86_1213665_silhouette_type,Oversize
85_1209324_silhouette_type,Cargo
86_1210491_silhouette_type,Culotte
82_1084673_silhouette_type,Culotte
86_1208677_silhouette_type,INVALID
85_1203014_silhouette_type,INVALID
84_1158357_silhouette_type,INVALID
86_1226643_silhouette_type,INVALID
83_1129834_silhouette_type,INVALID
81_1081328_silhouette_type,INVALID
85_1203095_silhouette_type,INVALID
81_1055646_silhouette_type,INVALID
85_1175223_silhouette_type,Evase
82_1113126_silhouette_type,Cargo
81_1076901_silhouette_type,Cargo
83_1137259_silhouette_type,INVALID
85_1181402_silhouette_type,INVALID
81_1057261_silhouette_type,INVALID
83_1141596_silhouette_type,Mom
81_1071446_silhouette_type,INVALID
84_1160039_silhouette_type,Evase
82_1114018_silhouette_type,INVALID
81_1071412_silhouette_type,Culotte
86_1206119_silhouette_type,INVALID
82_1109226_silhouette_type,Oversize
81_1086453_silhouette_type,Oversize
82_1100990_silhouette_type,Cargo
85_1200032_silhouette_type,INVALID
84_1156762_silhouette_type,INVALID
83_1136061_silhouette_type,INVALID
83_1132617_silhouette_type,INVALID
85_1201889_silhouette_type,Cargo
85_1184078_silhouette_type,INVALID
82_1099098_silhouette_type,Fino
84_1170387_silhouette_type,INVALID
86_1220577_silhouette_type,INVALID
84_1155955_silhouette_type,Oversize
84_1166883_silhouette_type,INVALID
85_1180587_silhouette_type,Cargo
85_1173227_silhouette_type,Lápiz
86_1222048_silhouette_type,Evase
86_1218756_silhouette_type,INVALID
84_1154582_silhouette_type,Bandeau
81_1078673_silhouette_type,INVALID
85_1179724_silhouette_type,Culotte
84_1169928_silhouette_type,INVALID
81_1045484_silhouette_type,Evase
81_1073467_silhouette_type,INVALID
84_1179711_silhouette_type,Culotte
83_1138264_silhouette_type,Culotte
84_1157307_silhouette_type,INVALID
83_1116365_silhouette_type,Halter
84_1159428_silhouette_type,Culotte
85_1197162_silhouette_type,Cargo
82_1102175_silhouette_type,INVALID
83_1109940_silhouette_type,5 Bolsillos
81_1066702_silhouette_type,Boyfriend
86_1216426_silhouette_type,Oversize
82_1116237_silhouette_type,Evase
84_1168388_silhouette_type,INVALID
82_1113099_silhouette_type,Cargo
82_1088766_silhouette_type,Cargo
83_1125555_silhouette_type,INVALID
83_1138189_silhouette_type,INVALID
83_1130900_silhouette_type,Culotte
82_1088003_silhouette_type,INVALID
83_1123014_silhouette_type,INVALID
82_1116717_silhouette_type,Cargo
84_1181046_silhouette_type,INVALID
85_1188396_silhouette_type,Culotte
85_1203583_silhouette_type,INVALID
83_1134137_silhouette_type,Cargo
84_1166215_silhouette_type,INVALID
84_1156547_silhouette_type,INVALID
83_1114970_silhouette_type,INVALID
82_1087588_silhouette_type,Fino
83_1113303_silhouette_type,Lápiz
84_1177070_silhouette_type,Acampanado/Flare
85_1182409_silhouette_type,Lápiz
83_1128647_silhouette_type,Evase
86_1208285_silhouette_type,INVALID
86_1212006_silhouette_type,Lápiz
82_1104822_silhouette_type,Evase
82_1085350_silhouette_type,Cargo
81_1066337_silhouette_type,INVALID
82_1109836_silhouette_type,Mom
85_1194183_silhouette_type,INVALID
86_1204259_silhouette_type,Lápiz
84_1150481_silhouette_type,Cargo
85_1200233_silhouette_type,Chino
86_1221368_silhouette_type,Evase
85_1194358_silhouette_type,Culotte
85_1202887_silhouette_type,INVALID
83_1140697_silhouette_type,Halter
83_1133779_silhouette_type,Cargo
82_1090738_silhouette_type,INVALID
84_1139774_silhouette_type,Bandeau
86_1224284_silhouette_type,Boyfriend
86_1208526_silhouette_type,INVALID
86_1227885_silhouette_type,INVALID
84_1160192_silhouette_type,Oversize
84_1175803_silhouette_type,Oversize
85_1181762_silhouette_type,Lápiz
83_1131163_silhouette_type,INVALID
83_1125529_silhouette_type,Lápiz
86_1211299_silhouette_type,INVALID
84_1178778_silhouette_type,INVALID
82_1111530_silhouette_type,Culotte
82_1102651_silhouette_type,INVALID
86_1213694_silhouette_type,INVALID
85_1187032_silhouette_type,INVALID
81_1074355_silhouette_type,INVALID
86_1220052_silhouette_type,Evase
81_1048706_silhouette_type,INVALID
81_1044964_silhouette_type,Evase
81_1073138_silhouette_type,INVALID
85_1204454_silhouette_type,Jogger
85_1177934_silhouette_type,Cargo
84_1167645_silhouette_type,INVALID
84_1177650_silhouette_type,INVALID
86_1211754_silhouette_type,Halter
85_1206355_silhouette_type,Cargo
85_1182750_silhouette_type,INVALID
84_1178304_silhouette_type,INVALID
86_1226519_silhouette_type,INVALID
85_1201743_silhouette_type,INVALID
83_1143460_silhouette_type,INVALID
85_1205534_silhouette_type,Culotte
86_1213560_silhouette_type,Halter
84_1164639_silhouette_type,INVALID
83_1125559_silhouette_type,INVALID
82_1092538_silhouette_type,Chino
82_1089281_silhouette_type,INVALID
84_1184891_silhouette_type,Cargo
85_1178102_silhouette_type,Culotte
82_1109448_silhouette_type,INVALID
86_1226857_silhouette_type,INVALID
85_1203274_silhouette_type,Cargo
85_1205642_silhouette_type,Oversize
86_1233116_silhouette_type,INVALID
84_1163847_silhouette_type,INVALID
82_1087339_silhouette_type,Cargo
85_1174695_silhouette_type,Lápiz
84_1164238_silhouette_type,INVALID
85_1188412_silhouette_type,INVALID
81_1061904_silhouette_type,INVALID
86_1201763_silhouette_type,Lápiz
82_1131294_silhouette_type,INVALID
84_1170114_silhouette_type,INVALID
81_1072538_silhouette_type,INVALID
83_1132244_silhouette_type,INVALID
83_1140666_silhouette_type,Cargo
81_1075679_silhouette_type,Boyfriend
85_1190041_silhouette_type,INVALID
85_1185484_silhouette_type,Modern slim
85_1179507_silhouette_type,Oversize
84_1158190_silhouette_type,Lápiz
86_1228761_silhouette_type,INVALID
83_1133991_silhouette_type,Culotte
82_1112318_silhouette_type,Evase
84_1150487_silhouette_type,Culotte
86_1215509_silhouette_type,Cargo
86_1218241_silhouette_type,INVALID
85_1178689_silhouette_type,Evase
83_1135144_silhouette_type,Chino
84_1188002_silhouette_type,Fino
86_1209235_silhouette_type,Evase
85_1204390_silhouette_type,Modern slim
84_1165226_silhouette_type,Oversize
83_1134470_silhouette_type,INVALID
83_1134958_silhouette_type,Lápiz
83_1138569_silhouette_type,Evase
83_1153903_silhouette_type,INVALID
82_1120947_silhouette_type,INVALID
82_1077777_silhouette_type,Halter
84_1176161_silhouette_type,INVALID
81_1069689_silhouette_type,Boyfriend
84_1164468_silhouette_type,Culotte
82_1103844_silhouette_type,INVALID
85_1188558_silhouette_type,Halter
86_1200767_silhouette_type,Evase
81_1067053_silhouette_type,Boyfriend
82_1100416_silhouette_type,INVALID
86_1224892_silhouette_type,Culotte
82_1101241_silhouette_type,Culotte
83_1134411_silhouette_type,Cargo
82_1105686_silhouette_type,INVALID
84_1157928_silhouette_type,INVALID
84_1171305_silhouette_type,Culotte
82_1104848_silhouette_type,INVALID
81_1073561_silhouette_type,Cargo
86_1203509_silhouette_type,Halter
84_1165619_silhouette_type,INVALID
86_1209790_silhouette_type,Cargo
83_1138547_silhouette_type,INVALID
83_1135375_silhouette_type,INVALID
81_1061948_silhouette_type,INVALID
82_1090676_silhouette_type,INVALID
83_1144588_silhouette_type,Oversize
83_1151838_silhouette_type,INVALID
82_1089747_silhouette_type,INVALID
81_1074844_silhouette_type,INVALID
81_1073537_silhouette_type,Evase
83_1119407_silhouette_type,INVALID
82_1088117_silhouette_type,INVALID
84_1167599_silhouette_type,INVALID
81_1079331_silhouette_type,INVALID
83_1132302_silhouette_type,Cargo
83_1127141_silhouette_type,INVALID
81_1057117_silhouette_type,INVALID
85_1189811_silhouette_type,Boyfriend
84_1157108_silhouette_type,Evase
84_1161798_silhouette_type,Cargo
82_1099633_silhouette_type,Culotte
82_1110930_silhouette_type,Evase
83_1141791_silhouette_type,Evase
82_1097819_silhouette_type,INVALID
85_1195462_silhouette_type,Oversize
82_1108819_silhouette_type,Bandeau
84_1166541_silhouette_type,INVALID
83_1136883_silhouette_type,Oversize
82_1067905_silhouette_type,INVALID
81_1074532_silhouette_type,INVALID
86_1208098_silhouette_type,Evase
85_1201071_silhouette_type,Evase
83_1120999_silhouette_type,Jogger
86_1209010_silhouette_type,INVALID
86_1209609_silhouette_type,Lápiz
86_2484588_silhouette_type,Acampanado/Bootcut
86_1215851_silhouette_type,Evase
86_1222850_silhouette_type,Halter
85_1201319_silhouette_type,INVALID
83_1117363_silhouette_type,Oversize
81_1070296_silhouette_type,INVALID
85_1174234_silhouette_type,INVALID
82_1104992_silhouette_type,INVALID
83_1139873_silhouette_type,INVALID
86_29171259_silhouette_type,INVALID
86_1217906_silhouette_type,Evase
83_1154423_silhouette_type,Evase
82_1104276_silhouette_type,Oversize
86_1215608_silhouette_type,Acampanado/Flare
83_1116244_silhouette_type,INVALID
84_1178369_silhouette_type,Culotte
83_1127484_silhouette_type,Culotte
82_1110551_silhouette_type,Culotte
82_1114693_silhouette_type,INVALID
